source_prefix	source_identifier	source_name	relation	target_prefix	target_identifier	target_name
kegg.pathway	hsa00220	Arginine biosynthesis - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00220	Arginine biosynthesis - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-70635	Urea cycle
kegg.pathway	hsa00220	Arginine biosynthesis - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00220	Arginine biosynthesis - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00220	Arginine biosynthesis - Homo sapiens (human)	BFO:0000050	wikipathways	WP497	Urea cycle and metabolism of amino groups
kegg.pathway	hsa00230	Purine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-4	Purine metabolism
kegg.pathway	hsa00230	Purine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-15869	Metabolism of nucleotides
kegg.pathway	hsa00230	Purine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-8956319	Nucleobase catabolism
kegg.pathway	hsa00230	Purine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP186	Homologous recombination
kegg.pathway	hsa00230	Purine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP404	Nucleotide Metabolism
kegg.pathway	hsa00230	Purine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP466	DNA Replication
kegg.pathway	hsa00232	Caffeine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-6-2-1	Caffeine metabolism
kegg.pathway	hsa00232	Caffeine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00232	Caffeine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3633	Caffeine and Theobromine metabolism
kegg.pathway	hsa00240	Pyrimidine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-4-2	Pyrimidine metabolism
kegg.pathway	hsa00240	Pyrimidine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-15869	Metabolism of nucleotides
kegg.pathway	hsa00240	Pyrimidine metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP4022	Pyrimidine metabolism
kegg.pathway	hsa00240	Pyrimidine metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP4022	Pyrimidine metabolism
kegg.pathway	hsa00250	Alanine, aspartate and glutamate metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-1	Alanine, aspartate and glutamate metabolism
kegg.pathway	hsa00250	Alanine, aspartate and glutamate metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00250	Alanine, aspartate and glutamate metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00250	Alanine, aspartate and glutamate metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-140179	Amine Oxidase reactions
kegg.pathway	hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination)
kegg.pathway	hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00260	Glycine, serine and threonine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP497	Urea cycle and metabolism of amino groups
kegg.pathway	hsa00270	Cysteine and methionine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-2	Cysteine and methionine metabolism
kegg.pathway	hsa00270	Cysteine and methionine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00270	Cysteine and methionine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1614635	Sulfur amino acid metabolism
kegg.pathway	hsa00270	Cysteine and methionine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00270	Cysteine and methionine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00280	Valine, leucine and isoleucine degradation - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-9	Valine,leucine and isoleucine degradation
kegg.pathway	hsa00280	Valine, leucine and isoleucine degradation - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00280	Valine, leucine and isoleucine degradation - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-70895	Branched-chain amino acid catabolism
kegg.pathway	hsa00280	Valine, leucine and isoleucine degradation - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00280	Valine, leucine and isoleucine degradation - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00290	Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00290	Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00290	Valine, leucine and isoleucine biosynthesis - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00310	Lysine degradation - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-10	Lysine degradation
kegg.pathway	hsa00310	Lysine degradation - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-71064	Lysine catabolism
kegg.pathway	hsa00310	Lysine degradation - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-71064	Lysine catabolism
kegg.pathway	hsa00310	Lysine degradation - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00330	Arginine and proline metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-4	Arginine and proline metabolism
kegg.pathway	hsa00330	Arginine and proline metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00330	Arginine and proline metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00330	Arginine and proline metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00330	Arginine and proline metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP497	Urea cycle and metabolism of amino groups
kegg.pathway	hsa00340	Histidine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-15	Histidine metabolism
kegg.pathway	hsa00340	Histidine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-140179	Amine Oxidase reactions
kegg.pathway	hsa00340	Histidine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00340	Histidine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-6788656	Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism
kegg.pathway	hsa00340	Histidine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00340	Histidine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00350	Tyrosine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-13	Tyrosine metabolism
kegg.pathway	hsa00350	Tyrosine metabolism - Homo sapiens (human)	BFO:0000050	pathbank	PW000042	Phenylalanine and Tyrosine Metabolism
kegg.pathway	hsa00350	Tyrosine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00350	Tyrosine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-6788656	Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism
kegg.pathway	hsa00350	Tyrosine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination)
kegg.pathway	hsa00350	Tyrosine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00350	Tyrosine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00350	Tyrosine metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP4506	Tyrosine Metabolism
kegg.pathway	hsa00350	Tyrosine metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP4506	Tyrosine Metabolism
kegg.pathway	hsa00350	Tyrosine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP550	Biogenic Amine Synthesis
kegg.pathway	hsa00360	Phenylalanine metabolism - Homo sapiens (human)	BFO:0000050	pathbank	PW000042	Phenylalanine and Tyrosine Metabolism
kegg.pathway	hsa00360	Phenylalanine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00360	Phenylalanine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-6788656	Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism
kegg.pathway	hsa00360	Phenylalanine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination)
kegg.pathway	hsa00360	Phenylalanine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00360	Phenylalanine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00360	Phenylalanine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP550	Biogenic Amine Synthesis
kegg.pathway	hsa00380	Tryptophan metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-14	Tryptophan metabolism
kegg.pathway	hsa00380	Tryptophan metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP465	Tryptophan metabolism
kegg.pathway	hsa00380	Tryptophan metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP465	Tryptophan metabolism
kegg.pathway	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-6788656	Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism
kegg.pathway	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination)
kegg.pathway	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00400	Phenylalanine, tyrosine and tryptophan biosynthesis - Homo sapiens (human)	BFO:0000050	wikipathways	WP550	Biogenic Amine Synthesis
kegg.pathway	hsa00410	beta-Alanine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-17	Beta-Alanine metabolism
kegg.pathway	hsa00410	beta-Alanine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00410	beta-Alanine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00410	beta-Alanine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP106	Alanine and aspartate metabolism
kegg.pathway	hsa00410	beta-Alanine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP3925	Amino Acid metabolism
kegg.pathway	hsa00410	beta-Alanine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP497	Urea cycle and metabolism of amino groups
kegg.pathway	hsa00410	beta-Alanine metabolism - Homo sapiens (human)	BFO:0000050	wikipathways	WP550	Biogenic Amine Synthesis
kegg.pathway	hsa00430	Taurine and hypotaurine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-7	Taurine and hypotaurine metabolism
kegg.pathway	hsa00430	Taurine and hypotaurine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00440	Phosphonate and phosphinate metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00450	Selenocompound metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-5	Selenocompound metabolism
kegg.pathway	hsa00450	Selenocompound metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00450	Selenocompound metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP28	Selenium Metabolism and Selenoproteins
kegg.pathway	hsa00450	Selenocompound metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP28	Selenium Metabolism and Selenoproteins
kegg.pathway	hsa00471	D-Glutamine and D-glutamate metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00471	D-Glutamine and D-glutamate metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination)
kegg.pathway	hsa00471	D-Glutamine and D-glutamate metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00472	D-Arginine and D-ornithine metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-3	D-Arginine and D-ornithine metabolism
kegg.pathway	hsa00472	D-Arginine and D-ornithine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00472	D-Arginine and D-ornithine metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives
kegg.pathway	hsa00480	Glutathione metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-1-16	Glutathione metabolism
kegg.pathway	hsa00480	Glutathione metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-174403	Glutathione synthesis and recycling
kegg.pathway	hsa00480	Glutathione metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-174403	Glutathione synthesis and recycling
kegg.pathway	hsa00480	Glutathione metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP100	Glutathione metabolism
kegg.pathway	hsa00480	Glutathione metabolism - Homo sapiens (human)	skos:exactMatch	wikipathways	WP100	Glutathione metabolism
kegg.pathway	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-2-5	Starch and sucrose metabolism
kegg.pathway	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00500	Starch and sucrose metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-71387	Metabolism of carbohydrates
kegg.pathway	hsa00510	N-Glycan biosynthesis	BFO:0000050	decopath	DC1-6-11	Glycan biosynthesis and metabolism
kegg.pathway	hsa00511	Other glycan degradation - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00520	Amino sugar and nucleotide sugar metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00524	Neomycin, kanamycin and gentamicin biosynthesis - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00531	Glycosaminoglycan degradation - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00531	Glycosaminoglycan degradation - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1630316	Glycosaminoglycan metabolism
kegg.pathway	hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00533	Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00533	Glycosaminoglycan biosynthesis - keratan sulfate - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1630316	Glycosaminoglycan metabolism
kegg.pathway	hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1630316	Glycosaminoglycan metabolism
kegg.pathway	hsa00561	Glycerolipid metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-5	Glycerolipid metabolism
kegg.pathway	hsa00561	Glycerolipid metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00561	Glycerolipid metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids
kegg.pathway	hsa00562	Inositol phosphate metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-9	Inositol phosphate metabolism
kegg.pathway	hsa00562	Inositol phosphate metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-1483249	Inositol phosphate metabolism
kegg.pathway	hsa00562	Inositol phosphate metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-1483249	Inositol phosphate metabolism
kegg.pathway	hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	BFO:0000050	decopath	DC1-6-11-1-1	 Synthesis of glycosylphosphatidylinositol (GPI)
kegg.pathway	hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-162710	Synthesis of glycosylphosphatidylinositol (GPI)
kegg.pathway	hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-162710	 Synthesis of glycosylphosphatidylinositol (GPI) (Homo sapiens)
kegg.pathway	hsa00564	Glycerophospholipid metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-6	Glycerophospholipid metabolism
kegg.pathway	hsa00564	Glycerophospholipid metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00564	Glycerophospholipid metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids
kegg.pathway	hsa00565	Ether lipid metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-10	Ether lipid metabolism
kegg.pathway	hsa00565	Ether lipid metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00565	Ether lipid metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids
kegg.pathway	hsa00590	Arachidonic acid metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-3-3	Arachidonic acid metabolism
kegg.pathway	hsa00590	Arachidonic acid metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-2142753	Arachidonic acid metabolism
kegg.pathway	hsa00590	Arachidonic acid metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-2142753	Arachidonic acid metabolism
kegg.pathway	hsa00591	Linoleic acid metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
kegg.pathway	hsa00591	Linoleic acid metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-2046105	Linoleic acid (LA) metabolism
kegg.pathway	hsa00591	Linoleic acid metabolism - Homo sapiens (human)	skos:exactMatch	reactome	R-HSA-2046105	Linoleic acid (LA) metabolism
kegg.pathway	hsa00591	Linoleic acid metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-2046106	alpha-linolenic acid (ALA) metabolism
kegg.pathway	hsa00591	Linoleic acid metabolism - Homo sapiens (human)	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids
kegg.pathway	hsa00592	alpha-Linolenic acid metabolism - Homo sapiens (human)	BFO:0000050	decopath	DC1-3-1	Alpha linolenic acid (ALA) metabolism
kegg.pathway	hsa00592	alpha-Linolenic acid metabolism - Homo sapiens (human)	BFO:0000050	pathbank	PW000006	Alpha Linolenic Acid and Linoleic Acid Metabolism
